MS46522B
!2036101/M1: 20062002
!7/30/2026.2:13:51.PM
!CHANNEL.1
!TR.MEASUREMENT
!RF.CORRECTION.OFF
!AVERAGING.OFF
!IF.BANDWIDTH: 100HZ
!NUMBER.OF.TRACES: 2
!TRACE:       ,TRACE.1           ,TRACE.2           
!PARAMETER:   ,S21               ,S21               
!PORT:        ,PORT1             ,PORT1             
!GRAPH:       ,LOGMAG.PHASE      ,POLAR.LIN.PHASE   
!SMOOTHING:   ,OFF               ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,LOGMAG1,PHASE1.DEG,FREQ2.GHZ,LINMAG2,PHASE2.DEG
1155,7.640409849,-6.428417E+001,138.5950000,7.640409849,-4.580192E-004,0.0004039
1156,7.640417349,-6.418294E+001,138.2206000,7.640417349,-4.607087E-004,0.0004116
1157,7.640424849,-6.413708E+001,140.0986000,7.640424849,-4.764593E-004,0.0003984
1158,7.640432349,-6.402242E+001,138.1439000,7.640432349,-4.687402E-004,0.0004199
1159,7.640439849,-6.404565E+001,138.2475000,7.640439849,-4.682442E-004,0.0004180
1160,7.640447349,-6.416545E+001,138.3336000,7.640447349,-4.624495E-004,0.0004115
1161,7.640454849,-6.405868E+001,138.8698000,7.640454849,-4.720479E-004,0.0004122
1162,7.640462349,-6.406598E+001,138.0502000,7.640462349,-4.657112E-004,0.0004186
1163,7.640469849,-6.413768E+001,138.2186000,7.640469849,-4.631009E-004,0.0004138
1164,7.640477349,-6.420312E+001,138.4430000,7.640477349,-4.612300E-004,0.0004089
1165,7.640484849,-6.433205E+001,138.3999000,7.640484849,-4.541315E-004,0.0004032
1166,7.640492349,-6.415115E+001,138.9710000,7.640492349,-4.677687E-004,0.0004070
1167,7.640499849,-6.420228E+001,137.5685000,7.640499849,-4.549794E-004,0.0004159
1168,7.640507349,-6.412310E+001,138.9629000,7.640507349,-4.692241E-004,0.0004084
1169,7.640514849,-6.413342E+001,138.0405000,7.640514849,-4.620388E-004,0.0004154
1170,7.640522349,-6.405440E+001,139.0023000,7.640522349,-4.732328E-004,0.0004113
1171,7.640529849,-6.397869E+001,137.5666000,7.640529849,-4.668297E-004,0.0004268
1172,7.640537349,-6.407135E+001,139.3531000,7.640537349,-4.748148E-004,0.0004076
1173,7.640544849,-6.411281E+001,138.9234000,7.640544849,-4.694983E-004,0.0004092
1174,7.640552349,-6.401246E+001,138.2769000,7.640552349,-4.702522E-004,0.0004193
1175,7.640559849,-6.426194E+001,137.9813000,7.640559849,-4.548295E-004,0.0004098
1176,7.640567349,-6.417647E+001,136.5938000,7.640567349,-4.491719E-004,0.0004249
1177,7.640574849,-6.414984E+001,137.7843000,7.640574849,-4.593077E-004,0.0004167
1178,7.640582349,-6.404271E+001,138.8223000,7.640582349,-4.725743E-004,0.0004134
1179,7.640589849,-6.416854E+001,137.6447000,7.640589849,-4.573058E-004,0.0004169
1180,7.640597349,-6.408600E+001,137.1164000,7.640597349,-4.577710E-004,0.0004251
1181,7.640604849,-6.414098E+001,137.3862000,7.640604849,-4.568673E-004,0.0004203
1182,7.640612349,-6.407426E+001,138.6561000,7.640612349,-4.696642E-004,0.0004132
1183,7.640619849,-6.415078E+001,138.3740000,7.640619849,-4.635218E-004,0.0004119
1184,7.640627349,-6.414149E+001,138.1050000,7.640627349,-4.620761E-004,0.0004145
1185,7.640634849,-6.401858E+001,137.4430000,7.640634849,-4.637729E-004,0.0004258
1186,7.640642349,-6.416656E+001,138.7793000,7.640642349,-4.655778E-004,0.0004079
1187,7.640649849,-6.420524E+001,138.6885000,7.640649849,-4.628650E-004,0.0004068
1188,7.640657349,-6.417157E+001,139.0832000,7.640657349,-4.674648E-004,0.0004052
1189,7.640664849,-6.427486E+001,138.0825000,7.640664849,-4.548753E-004,0.0004084
1190,7.640672349,-6.403764E+001,136.5489000,7.640672349,-4.560699E-004,0.0004321
1191,7.640679849,-6.427966E+001,137.9370000,7.640679849,-4.535865E-004,0.0004093
1192,7.640687349,-6.403056E+001,138.0380000,7.640687349,-4.675249E-004,0.0004204
1193,7.640694849,-6.417378E+001,138.0348000,7.640694849,-4.598555E-004,0.0004136
1194,7.640702349,-6.401236E+001,137.5021000,7.640702349,-4.645447E-004,0.0004256
1195,7.640709849,-6.401453E+001,139.4081000,7.640709849,-4.783250E-004,0.0004099
1196,7.640717349,-6.401933E+001,138.8072000,7.640717349,-4.737382E-004,0.0004146
1197,7.640724849,-6.409059E+001,135.9909000,7.640724849,-4.490942E-004,0.0004338
1198,7.640732349,-6.414915E+001,137.3669000,7.640732349,-4.562966E-004,0.0004201
1199,7.640739849,-6.390776E+001,137.0771000,7.640739849,-4.669639E-004,0.0004343
1200,7.640747349,-6.401592E+001,136.9511000,7.640747349,-4.602411E-004,0.0004299
1201,7.640754849,-6.412856E+001,137.6814000,7.640754849,-4.596841E-004,0.0004186
1202,7.640762349,-6.417920E+001,138.2987000,7.640762349,-4.614682E-004,0.0004112
1203,7.640769849,-6.402818E+001,137.7219000,7.640769849,-4.653258E-004,0.0004231
1204,7.640777349,-6.407240E+001,137.2701000,7.640777349,-4.596292E-004,0.0004246
1205,7.640784849,-6.415515E+001,137.4692000,7.640784849,-4.567296E-004,0.0004190
1206,7.640792349,-6.406670E+001,137.3479000,7.640792349,-4.605076E-004,0.0004242
1207,7.640799849,-6.412622E+001,138.4426000,7.640799849,-4.653282E-004,0.0004125
1208,7.640807349,-6.405221E+001,136.7210000,7.640807349,-4.565995E-004,0.0004300
1209,7.640814849,-6.408469E+001,137.3523000,7.640814849,-4.595870E-004,0.0004233
1210,7.640822349,-6.396162E+001,137.7594000,7.640822349,-4.691847E-004,0.0004260
1211,7.640829849,-6.409051E+001,137.7796000,7.640829849,-4.624218E-004,0.0004196
1212,7.640837349,-6.402709E+001,137.7577000,7.640837349,-4.656484E-004,0.0004229
1213,7.640844849,-6.406323E+001,138.7469000,7.640844849,-4.709151E-004,0.0004130
1214,7.640852349,-6.404346E+001,136.2223000,7.640852349,-4.532961E-004,0.0004344
1215,7.640859849,-6.425316E+001,138.2049000,7.640859849,-4.568874E-004,0.0004084
1216,7.640867349,-6.419600E+001,136.7883000,7.640867349,-4.495992E-004,0.0004224
1217,7.640874849,-6.426218E+001,138.2663000,7.640874849,-4.568494E-004,0.0004075
1218,7.640882349,-6.405641E+001,137.0845000,7.640882349,-4.590956E-004,0.0004268
1219,7.640889849,-6.412753E+001,136.1784000,7.640889849,-4.485999E-004,0.0004305
1220,7.640897349,-6.401597E+001,136.8203000,7.640897349,-4.592563E-004,0.0004310
1221,7.640904849,-6.413217E+001,135.9995000,7.640904849,-4.470149E-004,0.0004317
1222,7.640912349,-6.396865E+001,137.6144000,7.640912349,-4.677264E-004,0.0004269
1223,7.640919849,-6.416578E+001,135.8199000,7.640919849,-4.439382E-004,0.0004314
1224,7.640927349,-6.414733E+001,137.3282000,7.640927349,-4.561082E-004,0.0004205
1225,7.640934849,-6.398064E+001,136.2382000,7.640934849,-4.567074E-004,0.0004374
1226,7.640942349,-6.400877E+001,136.8840000,7.640942349,-4.601158E-004,0.0004308
1227,7.640949849,-6.402364E+001,137.1559000,7.640949849,-4.613647E-004,0.0004279
1228,7.640957349,-6.417380E+001,136.2550000,7.640957349,-4.467891E-004,0.0004276
1229,7.640964849,-6.414498E+001,136.9357000,7.640964849,-4.533395E-004,0.0004237
1230,7.640972349,-6.421675E+001,135.9754000,7.640972349,-4.425033E-004,0.0004277
1231,7.640979849,-6.413354E+001,136.5069000,7.640979849,-4.507492E-004,0.0004276
1232,7.640987349,-6.408777E+001,136.3300000,7.640987349,-4.518012E-004,0.0004313
1233,7.640994849,-6.412987E+001,136.0804000,7.640994849,-4.477425E-004,0.0004312
1234,7.641002349,-6.402162E+001,135.5684000,7.641002349,-4.494381E-004,0.0004406
1235,7.641009849,-6.391338E+001,136.3851000,7.641009849,-4.613865E-004,0.0004396
1236,7.641017349,-6.402009E+001,136.7031000,7.641017349,-4.581563E-004,0.0004317
1237,7.641024849,-6.416831E+001,136.9291000,7.641024849,-4.520741E-004,0.0004226
1238,7.641032349,-6.399727E+001,136.8978000,7.641032349,-4.608293E-004,0.0004313
1239,7.641039849,-6.408003E+001,134.7752000,7.641039849,-4.403248E-004,0.0004438
1240,7.641047349,-6.408284E+001,136.4677000,7.641047349,-4.530936E-004,0.0004305
1241,7.641054849,-6.405461E+001,138.0506000,7.641054849,-4.663246E-004,0.0004191
1242,7.641062349,-6.397721E+001,137.3195000,7.641062349,-4.650641E-004,0.0004289
1243,7.641069849,-6.390611E+001,135.6130000,7.641069849,-4.558020E-004,0.0004462
1244,7.641077349,-6.408576E+001,135.4431000,7.641077349,-4.451737E-004,0.0004383
1245,7.641084849,-6.399838E+001,136.2247000,7.641084849,-4.556727E-004,0.0004366
1246,7.641092349,-6.410147E+001,136.9629000,7.641092349,-4.558181E-004,0.0004256
1247,7.641099849,-6.419684E+001,136.3709000,7.641099849,-4.464676E-004,0.0004256
1248,7.641107349,-6.427453E+001,136.9879000,7.641107349,-4.470081E-004,0.0004170
1249,7.641114849,-6.406557E+001,136.9570000,7.641114849,-4.576615E-004,0.0004274
1250,7.641122349,-6.417818E+001,135.4182000,7.641122349,-4.402742E-004,0.0004339
1251,7.641129849,-6.416726E+001,136.5317000,7.641129849,-4.491869E-004,0.0004258
1252,7.641137349,-6.398380E+001,136.3067000,7.641137349,-4.570640E-004,0.0004367
1253,7.641144849,-6.395972E+001,136.0724000,7.641144849,-4.565384E-004,0.0004398
1254,7.641152349,-6.405767E+001,136.5847000,7.641152349,-4.552888E-004,0.0004308
1255,7.641159849,-6.407559E+001,135.4362000,7.641159849,-4.456421E-004,0.0004389
1256,7.641167349,-6.400038E+001,136.7690000,7.641167349,-4.596942E-004,0.0004321
1257,7.641174849,-6.404813E+001,136.4734000,7.641174849,-4.549510E-004,0.0004321
1258,7.641182349,-6.390379E+001,136.3891000,7.641182349,-4.619275E-004,0.0004401
1259,7.641189849,-6.408862E+001,136.3631000,7.641189849,-4.520057E-004,0.0004310
1260,7.641197349,-6.390047E+001,136.2426000,7.641197349,-4.609762E-004,0.0004414
1261,7.641204849,-6.408302E+001,135.8219000,7.641204849,-4.482034E-004,0.0004355
1262,7.641212349,-6.405038E+001,135.7608000,7.641212349,-4.494245E-004,0.0004376
1263,7.641219849,-6.404015E+001,136.4424000,7.641219849,-4.551342E-004,0.0004328
1264,7.641227349,-6.412574E+001,136.9247000,7.641227349,-4.542630E-004,0.0004247
1265,7.641234849,-6.407297E+001,136.0676000,7.641234849,-4.505882E-004,0.0004341
1266,7.641242349,-6.394593E+001,135.9616000,7.641242349,-4.564110E-004,0.0004413
1267,7.641249849,-6.391254E+001,135.5113000,7.641249849,-4.546737E-004,0.0004466
1268,7.641257349,-6.396193E+001,135.4817000,7.641257349,-4.518655E-004,0.0004443
1269,7.641264849,-6.400620E+001,135.5070000,7.641264849,-4.497636E-004,0.0004419
1270,7.641272349,-6.408728E+001,135.6481000,7.641272349,-4.466612E-004,0.0004367
1271,7.641279849,-6.400558E+001,134.8114000,7.641279849,-4.443979E-004,0.0004473
1272,7.641287349,-6.386243E+001,134.9548000,7.641287349,-4.529193E-004,0.0004536
1273,7.641294849,-6.392317E+001,135.9606000,7.641294849,-4.576012E-004,0.0004425
1274,7.641302349,-6.397269E+001,135.5719000,7.641302349,-4.520042E-004,0.0004431
1275,7.641309849,-6.388470E+001,135.3631000,7.641309849,-4.549720E-004,0.0004492
1276,7.641317349,-6.403420E+001,136.4059000,7.641317349,-4.551703E-004,0.0004334
1277,7.641324849,-6.412341E+001,136.8109000,7.641324849,-4.535408E-004,0.0004257
1278,7.641332349,-6.428503E+001,135.7876000,7.641332349,-4.376446E-004,0.0004258
1279,7.641339849,-6.409230E+001,136.0142000,7.641339849,-4.491822E-004,0.0004336
1280,7.641347349,-6.405139E+001,135.9111000,7.641347349,-4.505191E-004,0.0004364
1281,7.641354849,-6.401543E+001,135.4447000,7.641354849,-4.488054E-004,0.0004419
1282,7.641362349,-6.409241E+001,134.9906000,7.641362349,-4.413599E-004,0.0004415
1283,7.641369849,-6.404934E+001,135.7015000,7.641369849,-4.490253E-004,0.0004382
1284,7.641377349,-6.402316E+001,135.2939000,7.641377349,-4.472423E-004,0.0004427
1285,7.641384849,-6.422570E+001,134.6747000,7.641384849,-4.322354E-004,0.0004372
1286,7.641392349,-6.399441E+001,135.2562000,7.641392349,-4.484335E-004,0.0004444
1287,7.641399849,-6.387624E+001,134.6285000,7.641399849,-4.496128E-004,0.0004555
1288,7.641407349,-6.412913E+001,134.7494000,7.641407349,-4.376437E-004,0.0004415
1289,7.641414849,-6.405363E+001,135.7924000,7.641414849,-4.494972E-004,0.0004372
1290,7.641422349,-6.407602E+001,134.0922000,7.641422349,-4.352036E-004,0.0004492
1291,7.641429849,-6.406597E+001,135.7474000,7.641429849,-4.485162E-004,0.0004370
1292,7.641437349,-6.412004E+001,134.8233000,7.641437349,-4.386718E-004,0.0004414
1293,7.641444849,-6.386774E+001,136.1055000,7.641444849,-4.616557E-004,0.0004442
1294,7.641452349,-6.403100E+001,134.3401000,7.641452349,-4.394149E-004,0.0004497
1295,7.641459849,-6.419929E+001,135.7799000,7.641459849,-4.419289E-004,0.0004301
1296,7.641467349,-6.414907E+001,134.9940000,7.641467349,-4.385164E-004,0.0004386
1297,7.641474849,-6.404924E+001,134.8717000,7.641474849,-4.426376E-004,0.0004446
1298,7.641482349,-6.389054E+001,134.9422000,7.641482349,-4.513564E-004,0.0004523
1299,7.641489849,-6.420234E+001,134.4722000,7.641489849,-4.318470E-004,0.0004399
1300,7.641497349,-6.408768E+001,136.3144000,7.641497349,-4.516881E-004,0.0004314
1301,7.641504849,-6.404565E+001,133.8607000,7.641504849,-4.349036E-004,0.0004526
1302,7.641512349,-6.421732E+001,135.7804000,7.641512349,-4.410163E-004,0.0004292
1303,7.641519849,-6.396688E+001,134.2351000,7.641519849,-4.418399E-004,0.0004538
1304,7.641527349,-6.404163E+001,135.3835000,7.641527349,-4.469829E-004,0.0004410
1305,7.641534849,-6.377406E+001,134.9239000,7.641534849,-4.573039E-004,0.0004585
1306,7.641542349,-6.404016E+001,135.7545000,7.641542349,-4.499054E-004,0.0004382
1307,7.641549849,-6.408612E+001,134.7099000,7.641549849,-4.395097E-004,0.0004440
1308,7.641557349,-6.389164E+001,134.6674000,7.641557349,-4.491248E-004,0.0004544
1309,7.641564849,-6.404970E+001,133.4154000,7.641564849,-4.311721E-004,0.0004557
1310,7.641572349,-6.401565E+001,135.0159000,7.641572349,-4.454750E-004,0.0004452
1311,7.641579849,-6.403522E+001,133.4794000,7.641579849,-4.324008E-004,0.0004560
1312,7.641587349,-6.393398E+001,134.4442000,7.641587349,-4.451765E-004,0.0004539
1313,7.641594849,-6.416550E+001,134.9930000,7.641594849,-4.376802E-004,0.0004378
1314,7.641602349,-6.397228E+001,133.5176000,7.641602349,-4.358520E-004,0.0004590
1315,7.641609849,-6.379808E+001,134.5978000,7.641609849,-4.534309E-004,0.0004598
1316,7.641617349,-6.402449E+001,134.9889000,7.641617349,-4.448114E-004,0.0004450
1317,7.641624849,-6.395652E+001,134.4150000,7.641624849,-4.437918E-004,0.0004529
1318,7.641632349,-6.418346E+001,136.6711000,7.641632349,-4.493822E-004,0.0004239
1319,7.641639849,-6.404321E+001,134.3078000,7.641639849,-4.385451E-004,0.0004493
1320,7.641647349,-6.391113E+001,133.8631000,7.641647349,-4.417104E-004,0.0004596
1321,7.641654849,-6.403682E+001,134.8134000,7.641654849,-4.428173E-004,0.0004457
1322,7.641662349,-6.397164E+001,133.6342000,7.641662349,-4.368169E-004,0.0004582
1323,7.641669849,-6.403206E+001,135.2533000,7.641669849,-4.464715E-004,0.0004425
1324,7.641677349,-6.404450E+001,134.7951000,7.641677349,-4.422843E-004,0.0004455
1325,7.641684849,-6.393741E+001,134.0063000,7.641684849,-4.415196E-004,0.0004571
1326,7.641692349,-6.412377E+001,134.2497000,7.641692349,-4.340445E-004,0.0004456
1327,7.641699849,-6.402330E+001,135.5994000,7.641699849,-4.495897E-004,0.0004403
1328,7.641707349,-6.400598E+001,134.4569000,7.641707349,-4.416008E-004,0.0004501
1329,7.641714849,-6.397501E+001,134.1729000,7.641714849,-4.409345E-004,0.0004539
1330,7.641722349,-6.402319E+001,133.6471000,7.641722349,-4.343346E-004,0.0004553
1331,7.641729849,-6.406013E+001,134.7100000,7.641729849,-4.408277E-004,0.0004453
1332,7.641737349,-6.400655E+001,133.3310000,7.641737349,-4.326441E-004,0.0004586
1333,7.641744849,-6.412083E+001,134.3697000,7.641744849,-4.351240E-004,0.0004448
1334,7.641752349,-6.382708E+001,133.9897000,7.641752349,-4.470303E-004,0.0004631
1335,7.641759849,-6.404704E+001,134.3545000,7.641759849,-4.387166E-004,0.0004487
1336,7.641767349,-6.406110E+001,133.1918000,7.641767349,-4.288267E-004,0.0004568
1337,7.641774849,-6.410098E+001,133.6690000,7.641774849,-4.306346E-004,0.0004511
1338,7.641782349,-6.402748E+001,134.7324000,7.641782349,-4.426626E-004,0.0004468
1339,7.641789849,-6.404646E+001,133.1592000,7.641789849,-4.292905E-004,0.0004578
1340,7.641797349,-6.415340E+001,134.1705000,7.641797349,-4.319522E-004,0.0004446
1341,7.641804849,-6.398722E+001,133.5300000,7.641804849,-4.352019E-004,0.0004581
1342,7.641812349,-6.413612E+001,133.4622000,7.641812349,-4.272714E-004,0.0004508
1343,7.641819849,-6.395295E+001,133.3491000,7.641819849,-4.354683E-004,0.0004613
1344,7.641827349,-6.400718E+001,133.3728000,7.641827349,-4.329472E-004,0.0004583
1345,7.641834849,-6.411733E+001,133.3705000,7.641834849,-4.274737E-004,0.0004525
1346,7.641842349,-6.402832E+001,133.4958000,7.641842349,-4.328747E-004,0.0004562
1347,7.641849849,-6.416099E+001,134.3529000,7.641849849,-4.329870E-004,0.0004429
1348,7.641857349,-6.401916E+001,133.3904000,7.641857349,-4.324914E-004,0.0004575
1349,7.641864849,-6.417252E+001,132.8755000,7.641864849,-4.208657E-004,0.0004533
1350,7.641872349,-6.418742E+001,133.2630000,7.641872349,-4.231946E-004,0.0004497
1351,7.641879849,-6.405149E+001,133.5750000,7.641879849,-4.323508E-004,0.0004544
1352,7.641887349,-6.400063E+001,133.0992000,7.641887349,-4.310785E-004,0.0004607
1353,7.641894849,-6.420727E+001,132.2065000,7.641894849,-4.138846E-004,0.0004563
1354,7.641902349,-6.404040E+001,131.2399000,7.641902349,-4.140056E-004,0.0004723
1355,7.641909849,-6.384855E+001,132.8507000,7.641909849,-4.366558E-004,0.0004707
1356,7.641917349,-6.407758E+001,134.1990000,7.641917349,-4.359623E-004,0.0004483
1357,7.641924849,-6.431062E+001,132.3400000,7.641924849,-4.100394E-004,0.0004500
1358,7.641932349,-6.391782E+001,133.5386000,7.641932349,-4.387622E-004,0.0004617
1359,7.641939849,-6.393183E+001,133.1375000,7.641939849,-4.348172E-004,0.0004640
1360,7.641947349,-6.408578E+001,132.5847000,7.641947349,-4.227601E-004,0.0004600
1361,7.641954849,-6.416550E+001,132.3584000,7.641954849,-4.170942E-004,0.0004574
1362,7.641962349,-6.400632E+001,132.2604000,7.641962349,-4.240103E-004,0.0004666
1363,7.641969849,-6.397143E+001,131.7355000,7.641969849,-4.214078E-004,0.0004724
1364,7.641977349,-6.409802E+001,133.5426000,7.641977349,-4.297844E-004,0.0004522
1365,7.641984849,-6.394286E+001,132.9642000,7.641984849,-4.328614E-004,0.0004648
1366,7.641992349,-6.395956E+001,133.0649000,7.641992349,-4.328448E-004,0.0004631
1367,7.641999849,-6.391454E+001,133.1810000,7.641999849,-4.360364E-004,0.0004646
1368,7.642007349,-6.387182E+001,132.3857000,7.642007349,-4.316628E-004,0.0004730
1369,7.642014849,-6.400776E+001,133.5012000,7.642014849,-4.339441E-004,0.0004573
1370,7.642022349,-6.392395E+001,131.9740000,7.642022349,-4.256911E-004,0.0004732
1371,7.642029849,-6.398920E+001,132.7039000,7.642029849,-4.284538E-004,0.0004642
1372,7.642037349,-6.415160E+001,132.9093000,7.642037349,-4.221484E-004,0.0004541
1373,7.642044849,-6.422922E+001,132.0366000,7.642044849,-4.114884E-004,0.0004564
1374,7.642052349,-6.395470E+001,132.5795000,7.642052349,-4.291465E-004,0.0004670
1375,7.642059849,-6.398346E+001,132.1515000,7.642059849,-4.242382E-004,0.0004687
1376,7.642067349,-6.390484E+001,133.5900000,7.642067349,-4.398333E-004,0.0004620
1377,7.642074849,-6.412925E+001,132.9919000,7.642074849,-4.238920E-004,0.0004547
1378,7.642082349,-6.384843E+001,132.1558000,7.642082349,-4.309213E-004,0.0004760
1379,7.642089849,-6.404479E+001,132.2357000,7.642089849,-4.219365E-004,0.0004647
1380,7.642097349,-6.384802E+001,132.3120000,7.642097349,-4.322370E-004,0.0004748
1381,7.642104849,-6.400806E+001,133.2989000,7.642104849,-4.323116E-004,0.0004588
1382,7.642112349,-6.432114E+001,132.3053000,7.642112349,-4.092698E-004,0.0004497
1383,7.642119849,-6.398857E+001,132.4708000,7.642119849,-4.265921E-004,0.0004660
1384,7.642127349,-6.402263E+001,133.4338000,7.642127349,-4.326644E-004,0.0004570
1385,7.642134849,-6.401850E+001,131.2781000,7.642134849,-4.153658E-004,0.0004732
1386,7.642142349,-6.398653E+001,132.4611000,7.642142349,-4.266141E-004,0.0004662
1387,7.642149849,-6.397364E+001,132.2789000,7.642149849,-4.257606E-004,0.0004683
1388,7.642157349,-6.402473E+001,132.8448000,7.642157349,-4.278403E-004,0.0004613
1389,7.642164849,-6.398456E+001,132.8163000,7.642164849,-4.295934E-004,0.0004637
1390,7.642172349,-6.399432E+001,130.9962000,7.642172349,-4.141843E-004,0.0004765
1391,7.642179849,-6.389051E+001,131.8712000,7.642179849,-4.264801E-004,0.0004758
1392,7.642187349,-6.402847E+001,132.3202000,7.642187349,-4.234170E-004,0.0004650
1393,7.642194849,-6.386567E+001,132.2711000,7.642194849,-4.310211E-004,0.0004742
1394,7.642202349,-6.405952E+001,131.7679000,7.642202349,-4.174197E-004,0.0004674
1395,7.642209849,-6.396188E+001,131.5905000,7.642209849,-4.206731E-004,0.0004740
1396,7.642217349,-6.398806E+001,132.2453000,7.642217349,-4.247798E-004,0.0004677
1397,7.642224849,-6.416393E+001,131.8401000,7.642224849,-4.130138E-004,0.0004613
1398,7.642232349,-6.421067E+001,132.7934000,7.642232349,-4.183739E-004,0.0004519
1399,7.642239849,-6.416327E+001,132.9197000,7.642239849,-4.216637E-004,0.0004535
1400,7.642247349,-6.400729E+001,130.5268000,7.642247349,-4.096545E-004,0.0004792
1401,7.642254849,-6.399515E+001,130.9720000,7.642254849,-4.139438E-004,0.0004767
1402,7.642262349,-6.409026E+001,131.4479000,7.642262349,-4.133375E-004,0.0004681
1403,7.642269849,-6.396339E+001,132.0837000,7.642269849,-4.246631E-004,0.0004703
1404,7.642277349,-6.381276E+001,132.4375000,7.642277349,-4.350385E-004,0.0004758
1405,7.642284849,-6.394691E+001,131.5742000,7.642284849,-4.212634E-004,0.0004749
1406,7.642292349,-6.405981E+001,132.8170000,7.642292349,-4.258925E-004,0.0004596
